branch_name,review_text,star_rating,date
BPI Fort Mckinley Hill Branch,The lines are longer than the ones at Disneyland.,1,8 years ago
BPI Fort Mckinley Hill Branch,Branch is closed while the  website states otherwise.,1,Edited 4 years ago
BPI Fort Mckinley Hill Branch,They don't even answers phone calls!!!,1,6 years ago
BPI Fort Mckinley Hill Branch,No one answers the telephone. Great.....,1,6 years ago
BPI Fort Mckinley Hill Branch,No one answering the call,1,5 years ago
BPI Fort Mckinley Hill Branch,One world square bldg.,5,3 years ago
BPI Fort Mckinley Hill Branch,Slow,1,7 years ago
BPI Fort Mckinley Hill Branch,slow as turtle,1,7 years ago
BPI Fort Mckinley Hill Branch,Turtle branch,1,5 years ago
BPI Fort Mckinley Hill Branch,"Employees here, all incompetent. If you don't want to work, just resign. Their customer service window 5 frowned. I waited 4 hours for a simple phone change. My request for online access reactivation is not processed. Calling the attention of BPI. What are your standards with your bankers? LAZY and INCOMPETENT b should? Very..",1,4 months ago
BPI Fort Mckinley Hill Branch,"It took me 3.5 hours just to open an account with this branch. Seriously, I don't know if they lack employees or just really slow.",1,3 years ago
BPI Fort Mckinley Hill Branch,"There are many staff members, none of whom assisted and took notes, saying that the other one was still at lunch. Been waiting for almost 1 hour just to submit this application form but they haven't received any customers yet.",1,4 years ago
BPI Fort Mckinley Hill Branch,"THE WORST, THE WORST, THE WORST, THE WORST BPI BRANCH EVER!!!!! Close the branch as you are just ruining BPI's reputation for the customer service!!!!!! PEOPLE WORKING IN THIS BRANCH WERE PAID FOR DOING NOTHING! MORE STORIES THAN WORK! THE CUSTOMER SHOULD WAIT A MINIMUM OF 2 HOURS!!!!!!!!! MOST USELESS BRANCH OF BPI!!!!!",1,3 years ago
BPI Fort Mckinley Hill Branch,The line is very slow. I've been here twice because it's close to work. I've also given up twice because it took so long to get called.,1,a year ago
BPI Fort Mckinley Hill Branch,"very slow service. .then the guard has priority when it's female, not disabled, elderly or pregnant. and the supervisor? it's like no one cares about cellphones, just cellphones.",1,4 years ago
BPI Fort Mckinley Hill Branch,Very slow service. Worst branch!!!,1,7 months ago
BPI Fort Mckinley Hill Branch,"2 hours in line for nothing. Staff, something else is being done when yours is being processed plus questions are not being answered. Someone else is talking.",1,4 years ago
BPI Fort Mckinley Hill Branch,The service at this bank is terrible!!! The waiting time is over 1hr!!!,1,2 years ago
BPI Fort Mckinley Hill Branch,"The process is also very slow when you have a dead branch, the time is running out",1,3 years ago
BPI Fort Mckinley Hill Branch,"VERY VERY VERY VERY VERY VERY SLOW PROCESS! SO SLOW! THE GUARD CAN SING THE PLUMBER'S SONG, IT'S ONLY KIND TO A WOMAN",1,4 years ago
BPI Fort Mckinley Hill Branch,No one knows.,1,a year ago
BPI Fort Mckinley Hill Branch,,1,6 months ago
BPI Fort Mckinley Hill Branch,,5,a year ago
BPI Fort Mckinley Hill Branch,,1,a year ago
BPI Fort Mckinley Hill Branch,,5,a year ago
BPI Fort Mckinley Hill Branch,,1,a year ago
BPI Fort Mckinley Hill Branch,,1,a year ago
BPI Fort Mckinley Hill Branch,,1,a year ago
BPI Fort Mckinley Hill Branch,,1,2 years ago
BPI Fort Mckinley Hill Branch,,1,2 years ago
BPI Fort Mckinley Hill Branch,,5,3 years ago
BPI Fort Mckinley Hill Branch,,5,5 years ago
BPI Fort Mckinley Hill Branch,,5,5 years ago
BPI Fort Mckinley Hill Branch,,1,5 years ago
BPI Fort Mckinley Hill Branch,,1,6 years ago
BPI Fort Mckinley Hill Branch,,1,6 years ago
BPI Fort Mckinley Hill Branch,,1,6 years ago
BPI Fort Mckinley Hill Branch,,1,Edited 6 years ago
BPI Fort Mckinley Hill Branch,,1,6 years ago
BPI Fort Mckinley Hill Branch,,1,7 years ago
BPI Fort Mckinley Hill Branch,,1,7 years ago
BPI Fort Mckinley Hill Branch,,1,8 years ago
BPI Fort Mckinley Hill Branch,,3,8 years ago
BPI Commonwealth Branch,"I opened a secured credit card with them, hoping they’d give me a regular CC after a year. But almost three years passed and I still didn’t get one, so I decided to close it instead. I called customer service, and the agent told me I could go to a branch to request account closure and apply for a regular card afterward. So I went to the Comm branch, since that’s where my account was opened. After waiting in a long queue, I spoke to a girl sitting on the third seat from the left (sorry, I didn’t catch her name since I just came from a night shift). She told me they couldn’t process my request because there was still a balance — ₱29,000+ at the time. Since I had more than enough held funds in the account, I told her to just deduct it from there so I could close the account. I even said I was no longer interested in getting the regular credit card if they couldn’t provide it. But she refused, saying I needed to pay the balance first before they could release the hold. She also told me I could either pay it off or wait three months without making any payments, then request for closure. I was about to follow their advice, but then I started getting calls from a collection agency asking me to pay at least the minimum amount — which I did, even though I was really confused at that point. Month after month, I kept seeing my account get worse, so I called BPI customer service again. That’s when I was told that what the branch staff said was wrong — they could’ve processed the closure on their end, lifted the hold, and then applied the funds to pay off the balance. Because of that misinformation, my balance ballooned to ₱35,000 and I ended up paying it off just to settle everything. I even paid the remaining charges, all because of the wrong advice I got from that branch. Now, my case with the BSP and your department is still ongoing, and honestly, I’m really disappointed with the service I received from BPI.",1,2 weeks ago
BPI Commonwealth Branch,"I had to wait in line for almost 2 hours just to complete a simple 2–3 minute transaction. While I noticed there were several counters available, not all of them were operating, which significantly added to the delay. This experience was frustrating and inefficient, and I hope you take steps to improve staff availability and overall customer service in the future.",1,3 months ago
BPI Commonwealth Branch,"Had to wait an hour and a half just to get a card replacement that has been requested online. Plus, they do too much paperwork for a transaction that has been done online. A signature for claiming a card should be enough.",1,2 months ago
BPI Commonwealth Branch,"I really wish I could give zero stars. Have to wait in a queue just to activate my card (that they have blocked due to ""inactivity""). I waited 30 minutes up until my turn in the queue but they skipped it and called the next one instead! That was the final straw for me. Left the branch after almost an hour. I thought other branches that I have been with are slow, but this took the cake with a cherry on top! More than 10 counters and none of them are assisting customers efficiently.",1,7 months ago
BPI Commonwealth Branch,I went to this branch to change my phone number and the person who assisted me told me to wait at least 1 hour before it reflects on my account but it’s been 24 hours and my number hasn’t still changed. Such a waste of time going to this branch.,1,3 months ago
BPI Commonwealth Branch,"Guard on duty 11/26/22 Friday morning named JUN, wearing white uniform was rude. He shouted to 1 client asking for a direction inside the bank.

He was reported to the branch manager for his behavior. The client doesn't know if the branch manager reprimanded this guard for unruly behavior. I advice everyone to always report the staffs of this bank to their managers for any misconduct.

Addendum:
Teller on cubicle #4 on the same day is inattentive to customer's transaction. She keeps on chatting to her seatmate while client is talking to her.",1,2 years ago
BPI Commonwealth Branch,"Why do I have to wait in line just to claim an ATM card? 6 out of 14 counters are open. Very inefficient branch. Even if you get here in the morning, your queue will be 20+ people in line. Why not just have staff at all 14 counters, dami niyo staff parang naka break lang",1,10 months ago
BPI Commonwealth Branch,"IF I HAD AN OPTION TO GIVE 0 STAR I WOULD DO IT!

Most unprofessional branch ever! Skipping the eQueue numbers and calling the new number instead of following all of the numbers systematically!

Lucky for them I had given them “a star”!",1,10 months ago
BPI Commonwealth Branch,"They have amiable employees, strictly professional which I like the most.
I remember during the pandemic days when I visited the branch, they offered water bottle and candies, they provide chairs outside to avoid people from standing long hours (since limited people can go inside) they provide e.fan too for the clients. Thank you treating us well.
However when you renovated the branch it seems like the number queues takes too long, I waited 2hours to be assisted. Hoping you hire more employees so everyone gets accomodated quickly.",5,a year ago
