record_type,id,branch_name,city,customer_id,date,rating,comment,tags,sentiment,overall_sentiment,branch_sentiment,overall_score,total_reviews,positive_feedback,neutral_feedback,negative_feedback,top_performer_branch,top_performer_score,needs_improvement_branch,needs_improvement_score,city_score,month,monthly_score
review,3415.0,BPI Pioneer Center Branch,Bpi,#N3415,2025-08-16,81.0,"First time transacting here, not coming back. Go somewhere else.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3416.0,BPI Pioneer Center Branch,Bpi,#N3416,2025-07-30,33.0,Its ATM only... hassle,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3417.0,BPI Pioneer Center Branch,Bpi,#N3417,2025-08-12,34.0,"Waited more than an hour in line to open an account for payroll. Not a long line, but super long. They lack tellers, and the tellers are unprofessional the tellers have phones and are not even on sile...","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,3418.0,BPI Pioneer Center Branch,Bpi,#N3418,2025-07-25,36.0,Their teller is so slow and rude.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3419.0,BPI Pioneer Center Branch,Bpi,#N3419,2025-07-30,83.0,This is only until 4:30pm even though it says on Google that it's until 6:30pm. Waste of time. Update your details.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3420.0,BPI Pioneer Center Branch,Bpi,#N3420,2025-07-24,79.0,Worst BPI in Pasig. The facilities are old. Tellers are slow. ☹️,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3421.0,BPI Pioneer Center Branch,Bpi,#N3421,2025-08-11,76.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3422.0,BPI Robinson Tower Ortigas,Bpi,#N3422,2025-08-07,76.0,"First time ko pumunta sa branch na ito and everyone from Security, Reception and at the Counter were super helpful and courteous. Maybe it’s less busy in the morning or it’s simply who they are and I ...",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,3423.0,BPI Robinson Tower Ortigas,Bpi,#N3423,2025-08-06,82.0,Good service,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,3424.0,BPI Robinson Tower Ortigas,Bpi,#N3424,2025-08-08,82.0,"IF IT COULD ONLY BE A NEGATIVE 5 RATE EH, IT'S VERY SLOW. AND THE GUY JAN WITH THE BEGOTE AT COUNTER 2, KEEP CALLING ME, I AM NUMBER 38, EH HE STARTED AT 40. THE ONE AT COUNTER 4 EH 37 THAT'S WHY I WA...",Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,3425.0,BPI Robinson Tower Ortigas,Bpi,#N3425,2025-07-24,72.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,3426.0,BPI Robinson Tower Ortigas,Bpi,#N3426,2025-08-01,80.0,No review text provided,Good Experience,Positive,Neutral,Positive,,,,,,,,,,,,
review,3427.0,BPI Rockwell Ortigas Branch,Bpi,#N3427,2025-08-19,50.0,I transacted here for 2 days when we visited Medical City Hospital. The queue for the regular lane was always long. It ws a good thing I am a preferred banker but but it was still confusing how to fal...,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,3428.0,BPI Rockwell Ortigas Branch,Bpi,#N3428,2025-08-02,74.0,"Worst customer service. They could have told me atleast earlier the reason for me not being able to open the account on the same day, so atleast I would be able to communicate to the Company who issue...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3429.0,BPI Rockwell Ortigas Branch,Bpi,#N3429,2025-07-30,49.0,"There are 2 branches of BPI in Rockwell Business Center Tower 2, however, the one at the back adjacent to 7Eleven only serves preferred customers. This branch, the one beside Coffee Bean and Tea Leaf,...",Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,3430.0,BPI Rockwell Ortigas Branch,Bpi,#N3430,2025-07-31,87.0,"I just queued up and was told to wait. I waited for an hour, but still nothing. They said they couldn’t process it, so I just left. So annoying!",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3431.0,BPI Rockwell Ortigas Branch,Bpi,#N3431,2025-08-10,81.0,"Always courteous, moving as quickly as they can for a small branch with many customers to help. Will continue to go in as they are doing their best and that's what counts.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3432.0,BPI Rockwell Ortigas Branch,Bpi,#N3432,2025-08-10,76.0,This branch is very efficient. Even with bulk transactions they are fast and a lot people they still stay positive and cheerful.,"Fast Service, Professional Staff",Positive,Neutral,Neutral,,,,,,,,,,,,
review,3433.0,BPI Rockwell Ortigas Branch,Bpi,#N3433,2025-08-11,77.0,PHONE NUMBER IS UNACCESSIBLE,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3434.0,BPI Rockwell Ortigas Branch,Bpi,#N3434,2025-08-10,24.0,Super slow service!!!!,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3435.0,BPI Rockwell Ortigas Branch,Bpi,#N3435,2025-07-27,73.0,WORST BPI BRANCH!!,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3436.0,BPI Rockwell Ortigas Branch,Bpi,#N3436,2025-08-13,87.0,Number not working,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3437.0,BPI Rockwell Ortigas Branch,Bpi,#N3437,2025-07-30,25.0,"I was the only one in the queue for customer service. It took a long time before I was called. Why? Because the lady on the side was on the phone. If a kind teller hadn't approached me, she wouldn't h...","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,3438.0,BPI Rockwell Ortigas Branch,Bpi,#N3438,2025-08-13,21.0,Stupid staff. They have no common sense or will to decide on their own discretion. While in other branches they are able to find a way.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3439.0,BPI Rockwell Ortigas Branch,Bpi,#N3439,2025-08-17,35.0,There are only three of us in line and the teller hasn't even gotten to one of us yet. Slow service. =(,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3440.0,BPI Rockwell Ortigas Branch,Bpi,#N3440,2025-07-25,71.0,The lady next to the number is so cute :),Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3441.0,BPI Rockwell Ortigas Branch,Bpi,#N3441,2025-08-04,25.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3442.0,BPI Rockwell Ortigas Branch,Bpi,#N3442,2025-08-04,78.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3443.0,BPI Rockwell Ortigas Branch,Bpi,#N3443,2025-07-27,23.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3444.0,BPI Rockwell Ortigas Branch,Bpi,#N3444,2025-08-13,31.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3445.0,BPI Rockwell Ortigas Branch,Bpi,#N3445,2025-07-24,81.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3446.0,BPI Rockwell Ortigas Branch,Bpi,#N3446,2025-08-05,48.0,No review text provided,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,3447.0,BPI Rockwell Ortigas Branch,Bpi,#N3447,2025-08-10,94.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3448.0,BPI Rockwell Ortigas Branch,Bpi,#N3448,2025-08-03,81.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3449.0,BPI Rockwell Ortigas Branch,Bpi,#N3449,2025-08-13,92.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3450.0,BPI Rockwell The Grove,Bpi,#N3450,2025-08-06,26.0,Had to pay one bill… took 45 min because she didn’t know what she was doing.,Issues,Negative,Neutral,Negative,,,,,,,,,,,,
review,3451.0,BPI Rockwell The Grove,Bpi,#N3451,2025-08-15,26.0,No review text provided,Issues,Negative,Neutral,Negative,,,,,,,,,,,,
review,3452.0,BPI Pateros Branch,Bpi,#N3452,2025-08-17,82.0,horrible customer service personnel  arent professional and i am not suprrised  since the manager(bald man)   doesnt practice customer service. very rude and doesnt listen to customer. I WILL NEVER GO...,"Fast Service, Professional Staff",Positive,Neutral,Neutral,,,,,,,,,,,,
review,3453.0,BPI Pateros Branch,Bpi,#N3453,2025-07-27,22.0,Normally the queue number is just to represent the order. There was a little mistake sa tinype ko and they don't have an option to edit it on their system. So kuha na naman ng number and wait for anot...,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3454.0,BPI Pateros Branch,Bpi,#N3454,2025-08-05,95.0,"Waited for mg card to be activated for 2 weeks, then closed their branch without even a notice. I had to wait for another week for this cursed card and had to pay P150 for the rerouting of my card to ...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3455.0,BPI Pateros Branch,Bpi,#N3455,2025-08-13,91.0,Seriously BPI Pateros. You have to answer your freaking phone. What is the use of your hotline? I’m located abroad and I’m wasting money just to ring your  phone! I have a lot of concerns and the toll...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3456.0,BPI Pateros Branch,Bpi,#N3456,2025-07-29,66.0,Waited 2 hrs before I was assisted. Staff was helpful though.,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,3457.0,BPI Pateros Branch,Bpi,#N3457,2025-08-16,27.0,"slow process of transaction, they only have two available cashier. One is designated to priority and one to regular. Poor system.","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,3458.0,BPI Pateros Branch,Bpi,#N3458,2025-08-20,88.0,no one is answering the freaking phone!!! this is a trunk line! this branch manager needs to be replaced,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3459.0,BPI Pateros Branch,Bpi,#N3459,2025-08-04,26.0,I cannot say any negative against this BPI Branch. Its expected that there will be a long queue.,"Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,3460.0,BPI Pateros Branch,Bpi,#N3460,2025-07-31,28.0,"Slow Transaction, 1-2 hrs waiting time",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3461.0,BPI Pateros Branch,Bpi,#N3461,2025-08-02,40.0,"Poor service, Representative’s are not customer driven. 👎🏻👎🏻👎🏻👎🏻 …","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,3462.0,BPI Pateros Branch,Bpi,#N3462,2025-08-01,36.0,Super slow service.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3463.0,BPI Pateros Branch,Bpi,#N3463,2025-08-15,21.0,too slow process,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3464.0,BPI Pateros Branch,Bpi,#N3464,2025-07-28,41.0,Very slow service.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3465.0,BPI Pateros Branch,Bpi,#N3465,2025-08-18,44.0,Slowest branch of bpi..,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3466.0,BPI Pateros Branch,Bpi,#N3466,2025-08-19,86.0,Alli can say is🥶😡😡 …,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3467.0,BPI Pateros Branch,Bpi,#N3467,2025-08-20,70.0,Absolute horseshit experience 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 …,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3468.0,BPI Pateros Branch,Bpi,#N3468,2025-08-21,80.0,0 stars!!!!,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3469.0,BPI Pateros Branch,Bpi,#N3469,2025-08-21,92.0,"worst branch ever!!!!! if only we could give 0 stars to this branch, it's the winner! don't even think about going here. one of the tellers is very rude, CRAZY the unprofessionalism is showing! you wo...","Fast Service, Professional Staff",Positive,Neutral,Neutral,,,,,,,,,,,,
review,3470.0,BPI Pateros Branch,Bpi,#N3470,2025-08-07,70.0,"On Mondays they are jam packed plus the service is a bit slow. It's good to go on Wed to Friday when it's not as crowded. The branch is ok, it's renovated and it's cool inside. The service is ok and t...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3471.0,BPI Pateros Branch,Bpi,#N3471,2025-08-18,26.0,"The system is slow, just deposit but it will take you 3 hours at the most. Don't come here, the service is not good.",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3472.0,BPI Pateros Branch,Bpi,#N3472,2025-08-13,88.0,If there is no star. I will put no star. The experience at this branch is very worst. Do not open an account here.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3473.0,BPI Pateros Branch,Bpi,#N3473,2025-08-02,94.0,There is no progression improvement for bpi staff. As always you spend half of your day just for their service. So careless about people's time. There are more chattering staff than work. It doesn't m...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3474.0,BPI Pateros Branch,Bpi,#N3474,2025-08-12,63.0,A bit slow.. but super cold inside,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,3475.0,BPI Pateros Branch,Bpi,#N3475,2025-08-21,71.0,"Slowest queue among other BPI Branches
then the Guard attitude is still uncourteous on their Screen door it says 4:30 closed and the usual bank hour is expected by people.
I got there at 2:45. I asked...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3476.0,BPI Pateros Branch,Bpi,#N3476,2025-08-02,38.0,I hope BPI PATEROS BRANCH reads this because it makes you laugh. You joked that we only changed the status of the ATM instead of giving you the ATM and activating it at the machine. I told you that yo...,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3477.0,BPI Pateros Branch,Bpi,#N3477,2025-07-26,41.0,"What can we wait for before taking out the seats? The guard said just wait, let's just go here first.",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3478.0,BPI Pateros Branch,Bpi,#N3478,2025-07-24,77.0,The guard is now a teller! Proof of billing in the payroll account? If mistaken I'll change my ratings,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3479.0,BPI Pateros Branch,Bpi,#N3479,2025-07-27,72.0,You should put up a CORRECT notice on when you are open or closed. It says on your door that you are open Monday to Friday 9AM to 3PM but I just got back and the branch is closed. There is not even a ...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3480.0,BPI Pateros Branch,Bpi,#N3480,2025-08-07,38.0,ATMs here are always broken.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3481.0,BPI Pateros Branch,Bpi,#N3481,2025-08-03,79.0,Worst branch! Their customer service is terrible and the line outside is so slow moving I got in line before their branch even opened till afternoon I was still in line lol if you want to ruin your da...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3482.0,BPI Pateros Branch,Bpi,#N3482,2025-08-19,75.0,"Pinka is the worst branch!!! I have to wait outside in the heat of the tent!! And the waiting will consume your whole day!! Apart from that, the service is very poor from the guard and the teller is v...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3483.0,BPI Pateros Branch,Bpi,#N3483,2025-08-16,89.0,"Simple inquiry as to what is needed to process the change of my mother's bank card that is not in the Philippines, it took a month. Dedma on text and call...the landline can't be contacted. wow!",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3484.0,BPI Pateros Branch,Bpi,#N3484,2025-08-17,72.0,"Who or what is slow???!!!
That person or your system?!!!
Clients are running out of time waiting to be accommodated!",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3485.0,BPI Pateros Branch,Bpi,#N3485,2025-08-13,71.0,"3 hours waiting due to poor service, all in all worthless.",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3486.0,BPI Pateros Branch,Bpi,#N3486,2025-08-09,87.0,"Super slow, 3 hours before you get to customer service. Stay away from here",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3487.0,BPI Pateros Branch,Bpi,#N3487,2025-07-30,29.0,The service is very low. It takes 2 hours. And it's still hot. Don't go there. Just go to another branch.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3488.0,BPI Pateros Branch,Bpi,#N3488,2025-07-31,22.0,"Bank tellers are very slow, 1 number takes 15-20 minutes",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3489.0,BPI Pateros Branch,Bpi,#N3489,2025-08-01,72.0,"Their process in customer service is slow, but the guard is nice and the customer service is also nice, that I clarified all my questions",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3490.0,BPI Pateros Branch,Bpi,#N3490,2025-07-24,36.0,Your guard is always floating. The eyes are still red hmmmm,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3491.0,BPI Pateros Branch,Bpi,#N3491,2025-08-21,94.0,SLOW. VERY SLOW!!! POOR SERVICE AT THIS BRANCH!!!!,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3492.0,BPI Pateros Branch,Bpi,#N3492,2025-08-21,92.0,SLOW IS VERY SLOW. AWESOME BPI PATEROS. It will take you years,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3493.0,BPI Pateros Branch,Bpi,#N3493,2025-08-12,44.0,The deposit line is just too long,"Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,3494.0,BPI Pateros Branch,Bpi,#N3494,2025-08-12,21.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3495.0,BPI Pateros Branch,Bpi,#N3495,2025-08-07,24.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,3496.0,BPI Pateros Branch,Bpi,#N3496,2025-07-28,79.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,3497.0,BPI Pateros Branch,Bpi,#N3497,2025-08-06,20.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
